nodeid;names;lng;lat
asia_2542;[{"name" : "sealoc14-tmc050503", "id" : "tmcTRm1300_154a", "country" : "GR", "detail" : "nkn", "datastatus" : "approx"}];26.2416;38.8914
asia_2543;[{"name" : "sealoc15-tmc050503", "id" : "tmcTRm1300_156a", "country" : "GR", "detail" : "nkn", "datastatus" : "approx"}];25.7275;39.1672
asia_2544;[{"name" : "sealoc16-tmc050503", "id" : "tmcTRm1300_157a", "country" : "TR", "detail" : "nkn", "datastatus" : "approx"}];26.333602;40.185728
asia_2545;[{"name" : "sealoc17-tmc050503", "id" : "tmcTRm1300_160a", "country" : "TR", "detail" : "nkn", "datastatus" : "approx"}];32.9133;42.1182
asia_2547;[{"name" : "sealoc18-tmc050503", "id" : "tmcTRm1300_165a", "country" : "GR", "detail" : "nkn", "datastatus" : "approx"}];26.3479;37.1751
asia_2548;[{"name" : "sealoc19-tmc050503", "id" : "tmcTRm1300_165a", "country" : "GR", "detail" : "nkn", "datastatus" : "approx"}];27.3636;36.2389
asia_2549;[{"name" : "sealoc22-tmc050503", "id" : "tmcTRm1300_169a", "country" : "CY", "detail" : "nkn", "datastatus" : "approx"}];34.6929;35.7123
asia_255;[{"name" : "loc90-tmc040220", "id" : "tmcCNm1950_121a", "country" : "CN", "detail" : "Lushar", "datastatus" : "exact"}];101.666656;36.516666
asia_2550;[{"name" : "sealoc04-tmc050503", "id" : "tmcTRm1300_143a", "country" : "AL", "detail" : "nkn", "datastatus" : "approx"}];19.24073043;40.63075
asia_2551;[{"name" : "sealoc06-tmc050503", "id" : "tmcTRm1300_141a", "country" : "GR", "detail" : "nkn", "datastatus" : "approx"}];19.961487;39.82168
asia_2552;[{"name" : "loc14-tmc050521", "id" : "tmcTRm1200a_016a", "country" : "TR", "detail" : "?Iznik", "datastatus" : "exact"}];29.7211;40.4286
asia_2553;[{"name" : "Sakarya", "id" : "tmcTRm1200a_020a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];30.4033;40.7806
asia_2554;[{"name" : "Adiyaman", "id" : "tmcTRm1200a_133a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];38.2783;37.7592
asia_2556;[{"name" : "Kahramanmaras", "id" : "tmcTRm1200a_113a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc59-tmc050518", "id" : "tmcTRm1200b_108a", "country" : "TR", "detail" : "?Kahramanmaras", "datastatus" : "exact"}];36.9317;37.5875
asia_2557;[{"name" : "Van", "id" : "tmcTRm1200a_147a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];43.38;38.4942
asia_256;[{"name" : "Darjeeling", "id" : "tmcCNm1950a_014a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];88.26667;27.033333
asia_2561;[{"name" : "loc09-tmc050521", "id" : "tmcTRm1200a_011a", "country" : "TR", "detail" : "?Gemlik", "datastatus" : "exact"},{"name" : "loc17-tmc050503", "id" : "tmcTRm1300_096a", "country" : "TR", "detail" : "?Gemlik", "datastatus" : "exact"}];29.1567;40.4331
asia_2562;[{"name" : "loc11-tmc050521", "id" : "tmcTRm1200a_012a", "country" : "TR", "detail" : "?Yalova", "datastatus" : "exact"},{"name" : "loc18-tmc050503", "id" : "tmcTRm1300_174a", "country" : "TR", "detail" : "?Yalova;?Gebze", "datastatus" : "exact"}];29.2847;40.6536
asia_2563;[{"name" : "Rostov -na-Donu", "id" : "tmcTRm1200b_001a", "country" : "RU", "detail" : "nkn", "datastatus" : null}];39.7139;47.2364
asia_257;[{"name" : "Kalimpong", "id" : "tmcCNm1950a_013a", "country" : "IN", "detail" : "nkn", "datastatus" : "exact"}];88.48333;27.066668
asia_2572;[{"name" : "loc01-tmc050521", "id" : "tmcTRm1200a_002a", "country" : "GR", "detail" : "?Alexandroupolis", "datastatus" : "exact"}];25.8744;40.8475
asia_2573;[{"name" : "loc02-tmc050521", "id" : "tmcTRm1200a_003a", "country" : "GR", "detail" : "?Ipsala", "datastatus" : "exact"},{"name" : "loc66-tmc050518", "id" : "tmcTRm1200b_122a", "country" : "TR", "detail" : "?Ipsala", "datastatus" : "exact"}];26.3831;40.9181
asia_2574;[{"name" : "loc14-tmc050518", "id" : "tmcTRm1200b_053a", "country" : "SY", "detail" : "?Abu Kamal", "datastatus" : "exact"}];40.9186;34.45
asia_2576;[{"name" : "loc26-tmc050518", "id" : "tmcTRm1200b_075a", "country" : "IR", "detail" : "?Babol Sar", "datastatus" : "exact"}];52.6456;36.7008
asia_2577;[{"name" : "loc09-tmc050518", "id" : "tmcTRm1200b_018a", "country" : "KZ", "detail" : "?Beyneu", "datastatus" : "exact"}];55.2;45.3167
asia_2578;[{"name" : "loc24-tmc050518", "id" : "tmcTRm1200b_065a", "country" : "TM", "detail" : "?Celeken", "datastatus" : "exact"}];53.115;39.4447
asia_2579;[{"name" : "Fuzhou", "id" : "tmcCNm1500_251a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Foochow", "id" : "tmcCNm1700_279a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Fucu", "id" : "tmcTRm1200b_048a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];119.3061;26.0614
asia_258;[{"name" : "Sining", "id" : "tmcCNm1700_344a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Xining", "id" : "tmcCNm1950_121a", "country" : "CN", "detail" : "nk", "datastatus" : "exact"}];101.76667;36.616669
asia_2580;[{"name" : "Hangzhou", "id" : "tmcCNm1500_235a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Hangchow", "id" : "tmcCNm1700_264a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Hangcou", "id" : "tmcTRm1200b_047a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];120.1689;30.2553
asia_2581;[{"name" : "frk02-tmc050518", "id" : "tmcTRm1200b_047a", "country" : "CN", "detail" : "?Wuhan", "datastatus" : "exact"}];114.2667;30.5833
asia_2582;[{"name" : "Cingtao", "id" : "tmcTRm1200b_045a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];120.3719;36.0986
asia_2583;[{"name" : "Tientsin", "id" : "tmcCNm1700_610a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc28-tmc050518", "id" : "tmcTRm1200b_035a", "country" : "CN", "detail" : "?Tianjin", "datastatus" : "exact"}];117.1767;39.1422
asia_2584;[{"name" : "loc27-tmc050518", "id" : "tmcTRm1200b_073a", "country" : "IR", "detail" : "?Rudehen", "datastatus" : "exact"}];51.9119;35.7389
asia_2585;[{"name" : "loc15-tmc050518", "id" : "tmcTRm1200b_054a", "country" : "IQ", "detail" : "?Ar Ramadi", "datastatus" : "exact"}];43.3025;33.4239
asia_2587;[{"name" : "loc04-tmc050518", "id" : "tmcTRm1200b_010a", "country" : "KZ", "detail" : "?Shymkent", "datastatus" : "exact"}];69.6;42.3
asia_2588;[{"name" : "loc33-tmc050518", "id" : "tmcTRm1200b_122a", "country" : "RU", "detail" : "?Sochi", "datastatus" : "exact"}];39.7303;43.6
asia_2589;[{"name" : "loc34-tmc050518", "id" : "tmcTRm1200b_033a", "country" : "MN", "detail" : "?Altay", "datastatus" : "exact"}];96.3;46.3333
asia_259;[{"name" : "Zedang", "id" : "tmcCNm1950_083a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];91.76667;29.266666
asia_2590;[{"name" : "loc03-tmc050521", "id" : "tmcTRm1200a_004a", "country" : "TR", "detail" : "?Kesan", "datastatus" : "exact"},{"name" : "loc46-tmc050518", "id" : "tmcTRm1200b_090a", "country" : "TR", "detail" : "?Kesan", "datastatus" : "exact"}];26.6303;40.8558
asia_2592;[{"name" : "loc07-tmc050521", "id" : "tmcTRm1200a_009a", "country" : "TR", "detail" : "?Biga", "datastatus" : "exact"}];27.2422;40.2281
asia_2593;[{"name" : "loc08-tmc050521", "id" : "tmcTRm1200a_010a", "country" : "TR", "detail" : "?Bandirma", "datastatus" : "exact"}];27.9767;40.3522
asia_2594;[{"name" : "loc15-tmc050521", "id" : "tmcTRm1200a_016a", "country" : "TR", "detail" : "?Boyalica", "datastatus" : "exact"}];29.5608;40.4819
asia_2595;[{"name" : "frk02-tmc050521", "id" : "tmcTRm1200a_031a", "country" : "TR", "detail" : "?Boyabat", "datastatus" : "exact"}];34.7667;41.4689
asia_2596;[{"name" : "loc12-tmc050521", "id" : "tmcTRm1200a_013a", "country" : "TR", "detail" : "?Karamursel", "datastatus" : "exact"}];29.615;40.6892
asia_2597;[{"name" : "frk03-tmc050518", "id" : "tmcTRm1200b_101a", "country" : "AZ", "detail" : "?Yevlax", "datastatus" : "exact"}];47.15;40.6172
asia_2598;[{"name" : "loc05-tmc050521", "id" : "tmcTRm1200a_006a", "country" : "TR", "detail" : "?Eceabat", "datastatus" : "exact"}];26.3564;40.1839
asia_2599;[{"name" : "loc10-tmc050521", "id" : "tmcTRm1200a_012a", "country" : "TR", "detail" : "?Orhangazi", "datastatus" : "exact"}];29.3089;40.4892
asia_2602;[{"name" : "loc13-tmc050521", "id" : "tmcTRm1200a_014a", "country" : "TR", "detail" : "?Golcuk", "datastatus" : "exact"}];29.8286;40.7167
asia_2604;[{"name" : "loc43-tmc050521", "id" : "tmcTRm1200a_078a", "country" : "TR", "detail" : "?Selcuk", "datastatus" : "exact"}];27.3747;37.9517
asia_2605;[{"name" : "frk01-tmc050521", "id" : "tmcTRm1200a_024a", "country" : "TR", "detail" : "?Yenicaga", "datastatus" : "exact"},{"name" : "loc41-tmc050518", "id" : "tmcTRm1200b_083a", "country" : "TR", "detail" : "?Yenicaga", "datastatus" : "exact"}];32.0203;40.7606
asia_2606;[{"name" : "loc17-tmc050521", "id" : "tmcTRm1200a_025a", "country" : "TR", "detail" : "?Devrek", "datastatus" : "exact"}];31.9558;41.2192
asia_2607;[{"name" : "loc19-tmc050521", "id" : "tmcTRm1200a_028a", "country" : "TR", "detail" : "?Taskopru", "datastatus" : "exact"}];34.2147;41.5139
asia_2608;[{"name" : "loc20-tmc050521", "id" : "tmcTRm1200a_030a", "country" : "TR", "detail" : "?Hanonu", "datastatus" : "exact"}];34.4667;41.6333
asia_2609;[{"name" : "frk03-tmc050521", "id" : "tmcTRm1200a_034a", "country" : "TR", "detail" : "?Havza", "datastatus" : "exact"}];35.6622;40.9706
asia_2610;[{"name" : "Samsun", "id" : "tmcTRm1200a_033a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];36.33;41.2867
asia_2611;[{"name" : "loc21-tmc050521", "id" : "tmcTRm1200a_035a", "country" : "TR", "detail" : "?Mahmatlar", "datastatus" : "exact"}];35.9167;40.5667
asia_2612;[{"name" : "loc24-tmc050521", "id" : "tmcTRm1200a_041a", "country" : "TR", "detail" : "?Kizilcahamam", "datastatus" : "exact"}];32.6506;40.4697
asia_2613;[{"name" : "frk04-tmc050521", "id" : "tmcTRm1200a_043a", "country" : "TR", "detail" : "?Yazicayiri", "datastatus" : "exact"}];33.1;39.2333
asia_2614;[{"name" : "frk08-tmc050521", "id" : "tmcTRm1200a_099a", "country" : "TR", "detail" : "?Yakapinar", "datastatus" : "exact"}];35.6;36.95
asia_2615;[{"name" : "loc25-tmc050521", "id" : "tmcTRm1200a_045a", "country" : "TR", "detail" : "?Sereflikochisar", "datastatus" : "exact"}];33.5419;38.9444
asia_2616;[{"name" : "loc32-tmc050521", "id" : "tmcTRm1200a_060a", "country" : "TR", "detail" : "?Sarkikaraagac", "datastatus" : "exact"}];31.3664;38.0794
asia_2617;[{"name" : "loc27-tmc050521", "id" : "tmcTRm1200a_050a", "country" : "TR", "detail" : "?Ustunler", "datastatus" : "exact"}];31.5864;37.5817
asia_2619;[{"name" : "Mugla", "id" : "tmcTRm1200a_083a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];28.3639;37.2164
asia_2620;[{"name" : "loc46-tmc050521", "id" : "tmcTRm1200a_082a", "country" : "TR", "detail" : "?Milas", "datastatus" : "exact"}];27.7839;37.3164
asia_2621;[{"name" : "Burdur", "id" : "tmcTRm1200a_053a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];30.2908;37.7203
asia_2622;[{"name" : "frk06-tmc050521", "id" : "tmcTRm1200a_055a", "country" : "TR", "detail" : "?Gumusgun", "datastatus" : "exact"}];30.4186;37.9011
asia_2623;[{"name" : "loc30-tmc050521", "id" : "tmcTRm1200a_058a", "country" : "TR", "detail" : "?Gelendost", "datastatus" : "exact"}];31.0153;38.1208
asia_2624;[{"name" : "loc31-tmc050521", "id" : "tmcTRm1200a_058a", "country" : "TR", "detail" : "?Cetince", "datastatus" : "exact"}];31.2136;38.1844
asia_2625;[{"name" : "loc33-tmc050521", "id" : "tmcTRm1200a_061a", "country" : "TR", "detail" : "?Yassibel", "datastatus" : "exact"}];31.4667;37.9833
asia_2626;[{"name" : "loc34-tmc050521", "id" : "tmcTRm1200a_062a", "country" : "TR", "detail" : "?Huyuk", "datastatus" : "exact"}];31.5958;37.9519
asia_2627;[{"name" : "loc35-tmc050521", "id" : "tmcTRm1200a_064a", "country" : "TR", "detail" : "?Dinar", "datastatus" : "exact"}];30.1694;38.0653
asia_2628;[{"name" : "Civril", "id" : "tmcTRm1200a_065a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];29.7386;38.3014
asia_2629;[{"name" : "frk07-tmc050521", "id" : "tmcTRm1200a_065a", "country" : "TR", "detail" : "?Kocabas", "datastatus" : "exact"}];29.3261;37.8072
asia_2630;[{"name" : "loc36-tmc050521", "id" : "tmcTRm1200a_068a", "country" : "TR", "detail" : "?Alasehir", "datastatus" : "exact"}];28.5203;38.3508
asia_2631;[{"name" : "loc38-tmc050521", "id" : "tmcTRm1200a_072a", "country" : "TR", "detail" : "?Aliaga", "datastatus" : "exact"}];26.9742;38.7994
asia_2632;[{"name" : "loc41-tmc050521", "id" : "tmcTRm1200a_076a", "country" : "TR", "detail" : "?Ayvacik", "datastatus" : "exact"}];26.4047;39.6011
asia_2633;[{"name" : "loc37-tmc050521", "id" : "tmcTRm1200a_070a", "country" : "TR", "detail" : "?Turgutlu", "datastatus" : "exact"}];27.7058;38.5008
asia_2634;[{"name" : "loc40-tmc050521", "id" : "tmcTRm1200a_075a", "country" : "TR", "detail" : "?Edremit", "datastatus" : "exact"}];27.0244;39.5961
asia_2635;[{"name" : "loc42-tmc050521", "id" : "tmcTRm1200a_077a", "country" : "TR", "detail" : "?Ezine", "datastatus" : "exact"}];26.3325;39.79
asia_2636;[{"name" : "loc44-tmc050521", "id" : "tmcTRm1200a_080a", "country" : "TR", "detail" : "?Soke", "datastatus" : "exact"}];27.4103;37.7508
asia_2637;[{"name" : "loc47-tmc050521", "id" : "tmcTRm1200a_083a", "country" : "TR", "detail" : "?Fethiye", "datastatus" : "exact"}];29.1164;36.6217
asia_2638;[{"name" : "loc48-tmc050521", "id" : "tmcTRm1200a_085a", "country" : "TR", "detail" : "?Kas", "datastatus" : "exact"}];29.6392;36.2006
asia_2639;[{"name" : "loc49-tmc050521", "id" : "tmcTRm1200a_086a", "country" : "TR", "detail" : "?Kumluca", "datastatus" : "exact"}];30.2869;36.3703
asia_2640;[{"name" : "loc50-tmc050521", "id" : "tmcTRm1200a_089a", "country" : "TR", "detail" : "?Mut", "datastatus" : "exact"}];33.4375;36.6464
asia_2641;[{"name" : "Silifke", "id" : "tmcTRm1200a_089a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];33.9344;36.3778
asia_2642;[{"name" : "frk09-tmc050521", "id" : "tmcTRm1200a_102a", "country" : "TR", "detail" : "?Ceyhan", "datastatus" : "exact"}];35.8175;37.0247
asia_2643;[{"name" : "loc51-tmc050521", "id" : "tmcTRm1200a_094a", "country" : "TR", "detail" : "?Ulukisla", "datastatus" : "exact"}];34.5;37.55
asia_2644;[{"name" : "loc52-tmc050521", "id" : "tmcTRm1200a_096a", "country" : "TR", "detail" : "?Pozanti", "datastatus" : "exact"}];34.8717;37.4278
asia_2645;[{"name" : "loc66-tmc050521", "id" : "tmcTRm1200a_128a", "country" : "TR", "detail" : "?Ulas", "datastatus" : "exact"}];37.0403;39.4439
asia_2646;[{"name" : "loc54-tmc050521", "id" : "tmcTRm1200a_098a", "country" : "TR", "detail" : "?Yenice (2)", "datastatus" : "exact"}];35.05;36.9833
asia_2647;[{"name" : "frk10-tmc050521", "id" : "tmcTRm1200a_108a", "country" : "TR", "detail" : "?Nurdagi", "datastatus" : "exact"}];36.7167;37.1833
asia_2648;[{"name" : "loc60-tmc050521", "id" : "tmcTRm1200a_109a", "country" : "TR", "detail" : "?Kilis", "datastatus" : "exact"}];37.115;36.7161
asia_2649;[{"name" : "xrd01-tmc050518", "id" : "tmcTRm1200b_116a", "country" : "RU", "detail" : "?Zimovniki", "datastatus" : "exact"}];42.4633;47.1483
asia_265;[{"name" : "Samye", "id" : "tmcCNm1950a_014a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];91.466667;29.4
asia_2650;[{"name" : "loc62-tmc050521", "id" : "tmcTRm1200a_114a", "country" : "TR", "detail" : "?Goksun", "datastatus" : "exact"}];36.4939;38.0208
asia_2651;[{"name" : "loc65-tmc050521", "id" : "tmcTRm1200a_126a", "country" : "TR", "detail" : "?Kangal", "datastatus" : "exact"}];37.3875;39.2381
asia_2652;[{"name" : "loc67-tmc050521", "id" : "tmcTRm1200a_132a", "country" : "TR", "detail" : "?Pazarcik", "datastatus" : "exact"}];37.3167;37.5167
asia_2653;[{"name" : "frk11-tmc050521", "id" : "tmcTRm1200a_120a", "country" : "TR", "detail" : "?Zara", "datastatus" : "exact"}];37.7583;39.8978
asia_2654;[{"name" : "xrd01-tmc050521", "id" : "tmcTRm1200a_124a", "country" : "TR", "detail" : "?Divrigi", "datastatus" : "exact"}];38.1033;39.3669
asia_2655;[{"name" : "loc64-tmc050521", "id" : "tmcTRm1200a_122a", "country" : "TR", "detail" : "?Damlaca", "datastatus" : "exact"}];38.75;40
asia_2656;[{"name" : "frk12-tmc050521", "id" : "tmcTRm1200a_133a", "country" : "TR", "detail" : "?Golbasi", "datastatus" : "exact"}];37.6367;37.7836
asia_2657;[{"name" : "frk13-tmc050521", "id" : "tmcTRm1200a_135a", "country" : "TR", "detail" : "?Siverek", "datastatus" : "exact"}];39.3167;37.75
asia_2658;[{"name" : "loc70-tmc050521", "id" : "tmcTRm1200a_141a", "country" : "TR", "detail" : "?Midyat", "datastatus" : "exact"}];41.34;37.4239
asia_2659;[{"name" : "Batman", "id" : "tmcTRm1200a_141a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];41.1206;37.8828
asia_266;[{"name" : "Chamdo", "id" : "tmcCNm0620_013a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Changdu", "id" : "tmcCNm0680b_009a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Qamdo", "id" : "tmcCNm0680c_017a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc019-tmc060409", "id" : "tmcCNm1700_116a", "country" : "CN", "detail" : "?Qamdo", "datastatus" : "probable"},{"name" : "Chamdo", "id" : "tmcCNm1950_125a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"}];97.23333;31.166668
asia_2660;[{"name" : "loc71-tmc050521", "id" : "tmcTRm1200a_142a", "country" : "TR", "detail" : "?Karpuzlu", "datastatus" : "exact"}];41.2342;38.1208
asia_2661;[{"name" : "loc72-tmc050521", "id" : "tmcTRm1200a_160a", "country" : "TR", "detail" : "?Baykan", "datastatus" : "exact"}];41.7803;38.1653
asia_2662;[{"name" : "frk15-tmc050521", "id" : "tmcTRm1200a_146a", "country" : "TR", "detail" : "?Tatvan", "datastatus" : "approx"}];42.2817;38.5067
asia_2663;[{"name" : "loc74-tmc050521", "id" : "tmcTRm1200a_152a", "country" : "TR", "detail" : "?Ahlat", "datastatus" : "approx"}];42.4939;38.7553
asia_2664;[{"name" : "loc73-tmc050521", "id" : "tmcTRm1200a_146a", "country" : "TR", "detail" : "?Gevas", "datastatus" : "approx"}];43.1028;38.2956
asia_2665;[{"name" : "frk16-tmc050521", "id" : "tmcTRm1200a_153a", "country" : "TR", "detail" : "?Ercis", "datastatus" : "approx"}];43.3617;39.0239
asia_2666;[{"name" : "loc77-tmc050521", "id" : "tmcTRm1200a_156a", "country" : "TR", "detail" : "?Ercek", "datastatus" : "approx"}];43.6528;38.6536
asia_2667;[{"name" : "Mus", "id" : "tmcTRm1200a_149a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];41.4969;38.7486
asia_2668;[{"name" : "Bingol", "id" : "tmcTRm1200a_150a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"}];40.4964;38.8847
asia_2669;[{"name" : "loc75-tmc050521", "id" : "tmcTRm1200a_153a", "country" : "TR", "detail" : "?Ulusar", "datastatus" : "approx"}];43.7333;38.8833
asia_267;[{"name" : "Chengdu", "id" : "tmcCNm0620_035a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Chengdu", "id" : "tmcCNm1500_105a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "Chengdu", "id" : "tmcCNm1700_103a", "country" : "CN", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc05-tmc060612", "id" : "tmcCNm1850_008a", "country" : "CN", "detail" : "Chengdu", "datastatus" : "exact"}];104.066673;30.666668
asia_2670;[{"name" : "loc76-tmc050521", "id" : "tmcTRm1200a_155a", "country" : "TR", "detail" : "?Sahgeldi", "datastatus" : "approx"}];43.3431;38.7683
asia_2671;[{"name" : "loc78-tmc050521", "id" : "tmcTRm1200a_158a", "country" : "TR", "detail" : "?Ozalp", "datastatus" : "approx"}];43.9914;38.6564
asia_2672;[{"name" : "Jiangcheng", "id" : "tmcCNm1850_022a", "country" : "TR", "detail" : "nkn", "datastatus" : "exact"},{"name" : "loc79-tmc050521", "id" : "tmcTRm1200a_159a", "country" : "TR", "detail" : "?Kapikoy", "datastatus" : "approx"}];44.2936;38.4925
asia_2673;[{"name" : "loc80-tmc050521", "id" : "tmcTRm1200a_162a", "country" : "TR", "detail" : "?Patnos", "datastatus" : "approx"}];42.8675;39.2347
asia_2674;[{"name" : "loc86-tmc050521", "id" : "tmcTRm1200a_175a", "country" : "TR", "detail" : "?Pazar(2)", "datastatus" : "exact"}];40.8842;41.1792
asia_2675;[{"name" : "frk17-tmc050521", "id" : "tmcTRm1200a_165a", "country" : "TR", "detail" : "?Pasinler", "datastatus" : "approx"}];41.6831;39.9822
asia_2676;[{"name" : "loc81-tmc050521", "id" : "tmcTRm1200a_163a", "country" : "TR", "detail" : "?Malazgirt", "datastatus" : "approx"}];42.5378;39.1489
asia_2677;[{"name" : "loc82-tmc050521", "id" : "tmcTRm1200a_164a", "country" : "TR", "detail" : "?Hinis", "datastatus" : "approx"}];41.7022;39.3583
